"id_pessoa";"idade_pessoa";"salario_pessoa";"propriedade_pessoa";"tempo_trabalho";"id_emprestimo";"motivo_emprestimo";"nivel_emprestimo";"total_emprestimo";"taxa_juros";"possibilidade_inadimplencia";"renda_percentual";"id_historico";"inadimplencia_historico";"tempo_ultimo_credito"
"ir3mtubB-2622";28;39516;"Alugada";0.0;"TbiI8wtb-ieQf";"Educativo";"C";5000;12.87;0;0.13;"FKwULDBe-HyMe";"nao";10
"vowXSQIN-f06u";26;18000;"Alugada";0.0;"jXKnW2L0-pekG";"Educativo";"B";1500;11.36;0;0.08;"QPCqo3Ey-e7Ib";"nao";2
"xgPLhoMP-OYDU";27;57600;"Hipotecada";11.0;"3AAhKfEH-DTYg";"Pessoal";"A";8500;7.14;0;0.15;"DC9PlLIA-TrYJ";"nao";5
"dADhbEr8-DCF4";22;38000;"Alugada";0.0;"m0MKwbKX-o7Rl";"Educativo";"A";5000;7.29;0;0.13;"l3BMduC0-UdhU";"nao";3
"hlE7zrCm-Lajj";29;72000;"Alugada";13.0;"02Fc3ttw-NsWx";"Medico";"C";15900;13.04;0;0.22;"PjNjsm82-Isaa";"nao";9
"jLknhHCL-ARSC";23;42000;"Hipotecada";3.0;"39McFm90-B9Wk";"Educativo";"C";5400;11.78;0;0.13;"o2xKENyt-Uhxr";"nao";4
"SLs75PnT-5scB";25;54000;"Propria";5.0;"gr1nuMqE-EUFb";"Melhora do lar";"B";8000;11.83;0;0.15;"IOzGGBad-1qFp";"nao";3
"WvikzddB-Fzo8";23;85000;"Alugada";2.0;"NRNKsI3j-vy1N";"Medico";"B";9600;10.99;0;0.11;"qMi6xZcZ-7pv3";"nao";4
"uTswgg8d-xYDK";33;85000;"Alugada";11.0;"96fptzyE-8g6f";"Educativo";"A";5000;7.9;0;0.06;"itl9KCDx-YgYH";"nao";8
"krmMias0-Qfp4";24;13000;"Alugada";4.0;"Fvq7kLAH-RnIg";"Pessoal";"B";4000;9.88;1;0.31;"irzSaGQW-EkTT";"nao";2
"53BD0WJW-W2lL";23;54000;"Alugada";7.0;"Z3H9FW4Z-itHi";"Pessoal";"B";1500;9.62;0;0.03;"aKZAujc6-97Mf";"nao";3
"pbMLMaQX-w2bj";29;30000;"Alugada";2.0;"TZtQUyJr-Tgzp";"Medico";"D";6600;15.33;1;0.22;"47vx5gOC-WEKO";"sim";8
"A4rbtMwO-CHyr";32;43000;"Alugada";2.0;"mY1dlJyZ-g3ut";"Medico";"B";6950;9.91;0;0.16;"bZ1EPCj2-7Uj2";"nao";9
"x1YaPnWM-1RsS";21;27600;"Alugada";4.0;"EO7Kzjm2-Cv2b";"Educativo";"A";7500;6.76;0;0.27;"ixkveSU2-IOlT";"nao";4
"UJG5uwiQ-YMb2";25;49200;"Hipotecada";6.0;"k7mhKdT4-zKD1";"Medico";"A";5600;7.49;0;0.11;"0yfarAM3-WvQy";"nao";3
"RxHijINj-GCD8";22;54000;"Propria";2.0;"bwIJzjo9-f3ay";"Empreendimento";"B";2000;10.99;0;0.04;"B8UnwB0G-dpv8";"nao";3
"u2Xmgw8e-1PWS";25;34000;"Hipotecada";1.0;"S9DNHJub-Tzmz";"Educativo";"B";10000;11.26;0;0.29;"RJn6v2b2-vuRK";"nao";3
"my0Re0cq-uQOL";23;19200;"Alugada";2.0;"CA0FGkFv-L4zA";"Educativo";"B";2000;10.59;0;0.1;"8QPFYsPL-Ph2Q";"nao";4
"YGM70X8t-6Jip";22;30712;"Alugada";3.0;"iiMtARQj-QcFN";"Pagamento de debitos";"D";10000;15.65;1;0.33;"lLylJKcg-qttD";"sim";4
"FPOXs8ME-p6Xg";38;78000;"Hipotecada";8.0;"SJWCmOhy-KseQ";"Educativo";"A";6250;6.76;0;0.08;"HORhCt0W-lHG0";"nao";16
"wfI1SNQy-AzAu";34;54000;"Alugada";2.0;"yiTjQqQj-WSlW";"Empreendimento";"D";7800;14.84;1;0.14;"5XRjiCrD-e0Gy";"nao";6
"0LtbgPFH-8JKz";30;138000;"Alugada";0.0;"Wpixd51k-uHlB";"Empreendimento";"A";11000;7.49;0;0.08;"ykDnMqRe-zUhN";"nao";10
"ujJwEmHD-sQ8I";24;75000;"Alugada";8.0;"Isft7gnp-Cg8b";"Educativo";"B";17000;9.33;0;0.23;"bdl1K23w-SyWP";"nao";3
"f5lPxinN-pgvu";40;43000;"Hipotecada";18.0;"EXBya7nw-y741";"Pessoal";"C";2500;12.84;0;0.06;"eaHtlXQ5-6ptK";"nao";14
"t9GszxK9-N0QP";26;46877;"Alugada";0.0;"7rznfBQ3-PZBW";"Pagamento de debitos";"A";10000;5.42;0;0.21;"H9rIg8Ci-5fwC";"nao";2
"buAJltXL-xQAB";26;32000;"Alugada";3.0;"aFwQYBtQ-mBEE";"Pagamento de debitos";"A";5000;6.03;0;0.16;"0Z8lax5C-C0vd";"nao";2
"AoxkgOyY-nXlc";21;40000;"Propria";0.0;"sD9a9y5N-pbF0";"Educativo";"C";2500;14.27;0;0.06;"aBkFzpGs-419j";"nao";2
"uiKOUwWU-dx2h";33;45000;"Alugada";2.0;"j3gYZUoZ-Xf1R";"Pessoal";"C";8000;12.53;0;0.18;"wSFbJIKG-uFw4";"nao";6
"HRIMC1xo-9QSw";27;207182;"Hipotecada";11.0;"DXe0ea4d-3vlp";"Empreendimento";"B";22000;10.62;0;0.11;"tuvvQQt4-Zswc";"nao";5
"y1Xp890n-wdBR";21;200000;"Hipotecada";2.0;"ae19ngDC-Qpv7";"Pagamento de debitos";"C";25000;13.99;0;0.13;"1DG18X5a-pF9e";"nao";2
"AXIz2pQa-DOcU";33;84000;"Alugada";0.0;"FAlQsfB2-GZkm";"Empreendimento";"E";17640;6.62;0;0.21;"X7OYGhii-Y91n";"nao";4
"8xB4zxru-qsNt";37;55900;"Hipotecada";1.0;"WsFPpH3Z-a5r6";"Educativo";"B";17000;8.7;0;0.3;"3L89NQ6r-srWI";"nao";11
"PajvJ7qo-zbpG";25;54000;"Hipotecada";4.0;"a8TA0OaA-h3c1";"Medico";"B";8400;11.11;0;0.16;"w377w4zs-0l3I";"nao";4
"qHSr9gzC-dZ6G";29;80000;"Hipotecada";13.0;"4D6yLGo4-PssS";"Melhora do lar";"C";16000;12.84;0;0.2;"LH2fOdLK-p1bf";"sim";7
"YRe7aN8Z-JtSO";30;40556;"Alugada";12.0;"m8q3mqt9-E40Z";"Educativo";"C";8500;12.87;0;0.21;"OJRt22Yn-zIIK";"sim";7
"ohUB5tUz-a5SN";26;130000;"Alugada";5.0;"8s53TYXm-Zr5L";"Educativo";"C";12000;14.22;0;0.09;"DxEWQrbv-oZuq";"sim";2
"8k9zw7QH-EbXj";29;190000;"Hipotecada";5.0;"2jI6d4BS-IAsm";"Pessoal";"A";4000;6.62;0;0.02;"YWj3XuyG-I06d";"nao";5
"zW1MBOl2-aSGA";25;30000;"Alugada";4.0;"cj9TiTmx-8glm";"Medico";"A";10000;7.51;1;0.33;"TgiUl205-1kzd";"nao";3
"7FYuRff4-yvu6";44;70000;"Alugada";4.0;"d2y2JNXN-g8tg";"Educativo";"C";9500;14.22;0;0.14;"XdqH6gqe-1o6i";"nao";14
"HblLWmbz-TBBn";24;31200;"Propria";8.0;"Z9ptiLIP-KUEh";"Pessoal";"B";10000;12.18;0;0.32;"RjRRB3bH-DfF6";"nao";2
"JxRWa6NZ-4s7q";26;56045;"Alugada";1.0;"wbvipmUO-9m1j";"Medico";"D";24250;14.96;1;0.37;"r8ABnD9l-ekpt";"nao";2
"MYHwfj6N-sSQj";39;62692;"Alugada";9.0;"TIQ0A4r4-SxWd";"Empreendimento";"B";13200;9.88;0;0.21;"zu2NBx5p-AkA0";"nao";11
"uz07gZ3S-Pky8";36;21324;"Alugada";0.0;"MKC8MkqC-ryhQ";"Pagamento de debitos";"D";7550;14.61;1;0.35;"NyF5p9fh-q37k";"nao";13
"rUNlhITE-NnXv";26;84000;"Hipotecada";10.0;"dR4brUxa-11br";"Pessoal";"B";7500;12.69;0;0.09;"X4tGjciQ-EN5r";"nao";3
"1jegTv4C-mo8y";31;18996;"Propria";6.0;"vbwTDEJY-XEiC";"Melhora do lar";"C";2849;0.0;0;0.15;"Y2RY8yhy-Sn62";"sim";2
"ACAfYoE6-CgRs";27;65000;"Hipotecada";11.0;"YenBRHYr-6IZ8";"Empreendimento";"B";4500;11.99;0;0.07;"ESTQscrP-8H56";"nao";10
"HGBgoMcI-CqXr";38;78000;"Hipotecada";8.0;"9vFDQKaU-pPIh";"Empreendimento";"A";6250;6.76;0;0.08;"Pc7RRzZs-bCkg";"nao";16
"BCjCuvNa-7IWD";24;85000;"Hipotecada";4.0;"QDJaeQIz-7COp";"Medico";"B";7750;11.12;0;0.09;"9PlDl53j-MC1C";"nao";4
"WvDXGjzx-rDW9";24;60000;"Hipotecada";8.0;"gBGdxay5-oofW";"Empreendimento";"B";9000;0.0;0;0.15;"cqKTX5TP-H36W";"nao";4
"Lbr0SKEM-13bn";27;185300;"Hipotecada";11.0;"Q6BDiYgG-Nows";"Medico";"D";35000;0.0;1;0.16;"WhiSW5b0-GEG9";"sim";5
"PMDjm2Jd-KBQ8";21;15600;"Alugada";5.0;"UJQE6lRv-stkT";"Empreendimento";"F";4000;9.63;0;0.256410256;"uKdmh5ol-ddNp";"";3
"P5kALoT4-fHWe";26;37000;"Alugada";0.0;"t2ltrNHd-I9G1";"Pessoal";"B";14000;9.88;1;0.38;"vUkkUb6Q-qFpa";"nao";2
"hQ5JnB5I-gzmh";24;60000;"Hipotecada";8.0;"FQg0cJlb-cU24";"Empreendimento";"B";12000;9.62;0;0.2;"IQhyIBgt-cUhj";"nao";4
"f8nsWAaY-8FmG";46;17496;"Alugada";6.0;"q7THyvPl-NPFq";"Melhora do lar";"B";1500;11.14;1;0.09;"tev3bI7f-KXRk";"nao";13
"0Dt9mn80-x831";39;708000;"Hipotecada";14.0;"zXBJae71-b7mg";"Pagamento de debitos";"B";25000;12.18;0;0.04;"hy2ohlyt-bWYI";"nao";12
"hp4bHfPM-5ims";24;120000;"Alugada";4.0;"zPmxUX9w-TEvb";"Pagamento de debitos";"B";8400;13.72;0;0.07;"IDuZhtfZ-UvRo";"sim";2
"ofOjsPx5-u7C9";46;180000;"Hipotecada";31.0;"TY1xUpSr-8ljQ";"Medico";"B";18000;9.91;0;0.1;"bBEfTME8-aC2R";"nao";12
"1RARUSIg-zXJy";27;82000;"Hipotecada";11.0;"CAIbumbQ-CKI8";"Empreendimento";"A";4000;7.9;0;0.05;"8jbxvnoT-ADId";"nao";10
"02UvYi3H-5O2O";22;25440;"Alugada";6.0;"vMosuMDO-x0ZE";"Educativo";"A";4000;5.42;0;0.16;"MG9DXvhy-bCRK";"nao";4
"vb8cxsBF-1omw";29;30000;"Alugada";1.0;"UwKEDFOG-Cf7G";"Pagamento de debitos";"E";15000;16.4;1;0.5;"QsjeEOY5-fc6Y";"nao";10
"awPMeb7D-xUei";39;53800;"Alugada";1.0;"U1gIqY3H-mUGo";"Melhora do lar";"B";7000;9.62;0;0.13;"mqai74gx-N5Lt";"nao";15
"Ujywio1X-MYSl";23;110000;"Hipotecada";4.0;"wRP9LCRg-EaBP";"Empreendimento";"A";2500;6.99;0;0.02;"S7SLLkdn-F6Dp";"nao";2
"TeH1PWws-jNof";38;95000;"Alugada";9.0;"MyGdCQYk-rPUN";"Medico";"C";5000;13.48;0;0.05;"IAfZcXxw-is3q";"sim";16
"JD1zea4c-Yu4N";25;47412;"Hipotecada";0.0;"y731pnPY-DblU";"Educativo";"A";6500;8.59;0;0.14;"zyyKJxpk-1PDD";"nao";3
"fDzmIaZn-6Yhm";23;21000;"Propria";2.0;"EYXii2J7-Kzfn";"Educativo";"C";6000;15.27;0;0.29;"OSgzvZh1-Gp7j";"nao";2
"cl6Mge5b-OXMZ";22;24960;"Propria";0.0;"E8wsq3d2-DBEE";"Pessoal";"A";4525;7.51;0;0.18;"f1lhd9bk-XC45";"nao";4
"vLojgh6p-cZH5";34;72000;"Propria";2.0;"JT4c2wvM-oKg9";"Medico";"A";13150;6.03;0;0.18;"jPAc40WK-NcQb";"nao";10
"ejHcHC8S-CGyx";37;21000;"Alugada";19.0;"eUOj7mzK-oD2Z";"Pessoal";"D";5000;15.21;0;0.24;"S62H6GEq-KkQf";"nao";11
"FUbH8cbx-4IjU";34;140000;"Propria";14.0;"zfcrSgdC-B6Sl";"Medico";"B";9500;7.51;0;0.24;"UvhdKm6I-o4KY";"";4
"z2tP1cq7-A8Ee";31;70000;"Alugada";4.0;"EATnE2Ex-9UcL";"Educativo";"B";8000;10.99;0;0.11;"U98vIIgR-wCZX";"nao";6
"5wS8gYWN-pszw";26;84000;"Alugada";0.0;"NKz3RBWc-bEHz";"Melhora do lar";"C";8000;12.61;1;0.1;"NGh5a7Js-YUL6";"nao";4
"0yZLddrJ-7Oju";27;30000;"Propria";6.0;"vXlZQsJn-BjKj";"Educativo";"D";1800;14.84;0;0.06;"3gkGJAxZ-Qz2n";"sim";5
"qY0FDtZD-JjAB";25;42504;"Alugada";0.0;"ExNZd0nw-0Y7C";"Medico";"B";12600;11.26;0;0.3;"Y8mlzjaw-mgRr";"nao";3
"4unLOA9A-GNFy";25;38000;"Alugada";5.0;"6mEfYK3N-rhur";"Educativo";"A";17600;7.9;0;0.2;"eBxoHmAd-NP81";"";13
"YOz9qBCR-E9IN";25;93080;"Hipotecada";3.0;"HHuZWQtk-SfTS";"Pagamento de debitos";"C";8450;13.49;0;0.09;"vsCt9l8x-DQeF";"sim";2
"UZbwYvZ6-sn69";21;65000;"Alugada";0.0;"O8UvGqeZ-0KXZ";"Empreendimento";"A";7000;0.0;0;0.11;"aaWoyCo8-h80Z";"nao";4
"uNmwX7uL-KJzF";22;45000;"Alugada";6.0;"2BT6kqxP-XbHy";"Educativo";"B";5000;11.36;0;0.11;"yGa9Fgvo-XKbN";"nao";4
"kcwHSx3T-mpkj";30;240000;"Alugada";7.0;"ofIeSgna-LOAF";"Pessoal";"A";18000;7.88;0;0.07;"sNkJtItO-mu7u";"nao";10
"oyqTqA8e-mgY7";22;47940;"Hipotecada";4.0;"qyOF0eOM-lN7I";"Pagamento de debitos";"B";5550;12.53;0;0.23;"2OmEndkj-edM9";"";4
"G6lbHTEf-PKWI";32;32004;"Alugada";1.0;"7a6FnUcA-ldZO";"Empreendimento";"D";3400;0.0;1;0.11;"4hJgW4mB-RUqU";"sim";5
"O9sLR1dX-kb6d";22;16800;"Hipotecada";5.0;"tWax74CS-lnxg";"Educativo";"B";2000;10.65;0;0.12;"I4WoCGvm-5lHA";"nao";2
"OhSmtjgG-2sdW";30;65000;"Hipotecada";4.0;"jIkJbiDG-2dN3";"Medico";"A";3600;6.92;0;0.06;"fsG9ewAc-FTPv";"nao";10
"KXhgZX5H-cfvS";32;110000;"Hipotecada";16.0;"4iwNSrzI-gu4y";"Melhora do lar";"A";6700;6.92;0;0.06;"WRn7YQNR-I5Dk";"nao";7
"TZtsgxNa-5TS0";33;57500;"Hipotecada";0.0;"8MqT99ed-6x7n";"Medico";"A";15000;6.03;0;0.26;"892dBjXm-Cu4a";"nao";7
"bcsmLPMa-S3F5";25;39000;"Alugada";9.0;"PNoMyHZS-fYRg";"Medico";"D";16000;14.11;1;0.41;"7lUBsbaK-hJpG";"sim";2
"xmG0ZUYE-7AuW";33;86000;"Hipotecada";5.0;"aaRz4EEs-Znvg";"Empreendimento";"D";15000;16.49;0;0.17;"dKJXajv3-lY3r";"sim";9
"BzRxLXmF-GB4I";28;21600;"Propria";11.0;"veF7bOgr-fDmY";"Melhora do lar";"B";8000;11.49;0;0.37;"IBGH9Xik-MIq1";"nao";5
"kZ7GzKHM-ocjs";27;130000;"Hipotecada";0.0;"BBaraC7K-ucz0";"Pessoal";"C";8000;13.35;0;0.06;"3G3cnhZF-66xh";"sim";7
"6v0LxeMt-J0UR";41;54000;"Hipotecada";2.0;"OXNGd8OS-DiAs";"Pagamento de debitos";"A";6000;6.17;0;0.11;"QluHZ53s-Kp1W";"nao";14
"rUDWrdP5-uPkE";29;75000;"Propria";5.0;"Q46Mnttd-kMZj";"Empreendimento";"B";6000;12.69;0;0.08;"TsRQCZQg-S1oL";"nao";7
"ubhFgPsc-0azt";21;99996;"Alugada";5.0;"sEaSWwPR-iiKw";"Educativo";"C";2000;13.57;0;0.02;"BRRN10wY-9mH4";"sim";3
"gnU1e6Ul-6yiL";24;21648;"Alugada";8.0;"vkXCodQo-ja95";"Educativo";"A";5000;6.99;0;0.23;"faQzuDvs-2HIS";"nao";3
"ZAl86vyQ-LRv3";27;78000;"Propria";3.0;"vE9KS4P0-iAXl";"Medico";"D";12000;15.58;0;0.15;"2EqPQQEs-iXbT";"nao";7
"4d8QAsM1-EMLa";30;139008;"Hipotecada";2.0;"shFAm38p-SJtD";"Educativo";"C";15000;13.47;0;0.11;"rsUQDg4Z-DFU2";"nao";6
"KNyTFCiK-fcLj";25;50000;"Alugada";5.0;"roBQ3SMW-JnE4";"Melhora do lar";"A";3000;6.03;0;0.06;"ozj3cuW5-ZoZ9";"nao";3
"4TtIz7HJ-jM4Y";27;32400;"Alugada";7.0;"7CjtcjHv-ixHd";"Medico";"C";5000;0.0;0;0.15;"73OihtXy-XMMn";"nao";6
"53dx5KCQ-vTGF";23;61455;"Hipotecada";0.0;"sK0FyDon-Ae5d";"Medico";"E";15000;16.82;1;0.21;"JJlKDKJ9-gFWT";"nao";3
"s0vzY4NT-SDrr";24;48000;"Propria";8.0;"oojM7BWn-tbMB";"Pessoal";"A";1300;9.07;0;0.03;"rq7yIpMi-vUpl";"nao";4
"XHp3boee-kwLo";27;56000;"Alugada";2.0;"dY8N8vUl-PLdk";"Pessoal";"B";14000;10.65;0;0.25;"6oSWTFFu-F7QW";"nao";10
"WStTbJrq-i5xZ";23;50000;"Hipotecada";7.0;"gcRxhiqi-CYZZ";"Pagamento de debitos";"B";15000;9.99;0;0.3;"mjZvT2Jw-Jrgw";"nao";4
"mqvmQoI3-iSLd";23;113000;"Alugada";2.0;"MofgPWra-LJTs";"Pagamento de debitos";"C";14000;13.49;0;0.12;"4p2slPGT-dLql";"sim";2
"yzwykaIz-ROm3";25;36500;"Hipotecada";7.0;"jCtUTz9O-Pw7N";"Pagamento de debitos";"A";3200;9.63;0;0.09;"UDcjlbgF-Yo0f";"nao";3
"N0n9tdID-hp5a";26;58000;"Alugada";0.0;"QqElj1Hy-kCr8";"Pagamento de debitos";"B";20000;10.25;1;0.34;"dZdHmpIy-6bCE";"nao";2
"wNHwM4wS-dPqM";27;37000;"Alugada";1.0;"xAvFtOCH-PPzS";"Educativo";"B";13000;9.91;1;0.35;"pHXNc0e8-NDIF";"nao";10
"mgYR0xRl-0MlA";31;55000;"Hipotecada";0.0;"CfkQ0bmk-iyPA";"Melhora do lar";"B";15000;11.36;0;0.27;"gafaOsbP-GM7R";"nao";5
"joZScEfq-YbSR";23;47148;"Hipotecada";3.0;"Ykqq8acr-koWA";"Medico";"A";25000;7.49;1;0.53;"sePl8dJE-8bZS";"nao";3
"NLEPpLUS-bUPJ";53;60000;"Alugada";0.0;"PAt3u1vf-O3cu";"Medico";"A";4425;8.9;0;0.07;"2iZOoT9j-cqYd";"nao";29
"xa8IZOAT-DEtK";27;112440;"Alugada";9.0;"sHZqRYu8-Y4r2";"Pagamento de debitos";"A";9000;0.0;0;0.08;"aL2xigQg-QpjE";"nao";7
"QgvpBk6h-KJBh";21;45432;"Hipotecada";4.0;"L7wo6uuq-w6y8";"Empreendimento";"B";5000;9.88;0;0.11;"ljsln6oe-IT06";"nao";4
"GUKpIYrg-4Hff";46;50000;"Alugada";0.0;"lH7pQA8G-bW0R";"Medico";"B";4350;10.99;0;0.09;"g2Obqm7j-9Zmx";"nao";15
"ztSMngW4-RmuL";24;120000;"Hipotecada";8.0;"JTkjUYxW-0uF5";"Pessoal";"A";16000;0.0;0;0.13;"ylyrlYwu-Eq00";"nao";3
"g31BoPbQ-tQQH";27;31000;"Alugada";0.0;"tT6vQdfM-LwDR";"Pessoal";"B";4000;10.74;0;0.13;"RfXybc7D-Mua2";"nao";10
"ILy4LHrg-jUux";25;53000;"Hipotecada";9.0;"Lia8279k-uGvN";"Empreendimento";"A";10800;7.51;0;0.2;"hpaGZoiz-F0bc";"nao";2
"Q30jXjIt-Wiim";31;95000;"Alugada";2.0;"GKvuRNb1-DS34";"Medico";"C";2500;13.72;0;0.03;"qmeUG3k9-m1O5";"nao";5
"tobTqcK5-hO08";27;98000;"Hipotecada";11.0;"BFtKi2DS-L4bu";"Outro";"B";21000;15.62;0;0.35;"s5b8LZxO-W2do";"";13
"02PzytOC-bKre";27;69996;"Alugada";1.0;"8aOcCdCb-PG35";"Pessoal";"B";6000;11.86;0;0.09;"DFcKUDsb-QJBZ";"nao";6
"Ihs9GJaT-XUaN";22;54000;"Alugada";0.0;"oj27X5qG-Xttn";"Medico";"A";14000;7.14;0;0.26;"jm7hh9ap-5eOU";"nao";2
"T80tXo5l-fsur";33;75000;"Hipotecada";2.0;"dIr2GK59-1FPe";"Medico";"A";10000;7.88;0;0.13;"9h0BrDOT-yF7E";"nao";9
"ILOea4rk-gsP1";23;55000;"Alugada";3.0;"RA65TwoE-zJ2x";"Educativo";"D";19200;15.21;1;0.35;"Jc9YMLDH-Opks";"nao";4
"USs32JUF-mab4";25;36000;"Hipotecada";2.0;"DDRzp1eG-BbIh";"Medico";"C";13750;13.22;1;0.38;"1O3aArYt-7qjv";"sim";3
"rRKvBc0i-TpyW";25;42500;"Alugada";1.0;"3pBfIenw-C7Ay";"Pessoal";"C";8000;0.0;0;0.19;"dCGjNFlC-oAWK";"sim";4
"hisBgwyw-kDbv";44;70000;"Alugada";15.0;"MOYB0xbv-FQnv";"Pagamento de debitos";"A";6000;5.79;0;0.09;"ziblzWyC-PYII";"nao";16
"daTEdWSS-7I86";35;27600;"Hipotecada";19.0;"d67FlrOz-adS6";"Educativo";"B";3000;11.86;0;0.11;"WeWDdeuE-2UJY";"nao";5
"tPmW2x0x-qkxE";27;67000;"Hipotecada";1.0;"OFTNaDyJ-qqbq";"Empreendimento";"A";4200;0.0;0;0.06;"3InrCdH9-3hLp";"nao";7
"xxWXdgTs-HpIA";22;48000;"Alugada";0.0;"aar8r6b7-sxMn";"Pagamento de debitos";"C";14400;13.49;0;0.3;"S2DLUfLk-YNrN";"sim";2
"4SxNlFBx-uzEh";26;42000;"Alugada";2.0;"rtJnfgp8-XfcR";"Educativo";"C";4800;14.27;1;0.11;"RLbw3GYc-g388";"sim";2
"n5wjd1pM-l0RX";35;53500;"Hipotecada";1.0;"RLqQTAzP-zpFY";"Empreendimento";"C";20000;12.53;0;0.37;"7fkEuSxa-4cQD";"sim";7
"OUEtPkTc-vXcy";23;30000;"Alugada";3.0;"NAKFoNIk-NYBx";"Pessoal";"A";3600;5.99;0;0.12;"EUBokKrE-dXz0";"nao";2
"dS97SU6G-DP32";28;92000;"Hipotecada";11.0;"KzBqdXit-6Lvc";"Educativo";"F";25000;19.29;0;0.27;"Xih5MlhH-nOP6";"sim";9
"YDZQceS5-xz48";34;40000;"Alugada";2.0;"iIHKkrAt-tfvy";"Pessoal";"B";13200;12.42;1;0.33;"6MtgQJxL-95SN";"nao";8
"vWtoUJGB-5NpX";28;95000;"Hipotecada";5.0;"zKBed0gu-79GL";"Empreendimento";"A";5000;7.88;0;0.05;"t3lpD3gx-otQH";"nao";7
"GlwpRbUH-BF16";27;93000;"Alugada";11.0;"TRdQzBKO-5Pws";"Pessoal";"A";4200;5.42;0;0.05;"aGleT5QW-glEd";"nao";6
"8vsdnqnD-K1on";25;45996;"Alugada";3.0;"COY05vQT-TKtt";"Pagamento de debitos";"C";11500;12.53;0;0.25;"OqbuYPjT-Cxhz";"sim";3
"6EY9xNxh-vhwc";31;204000;"Alugada";0.0;"lv8qdlbM-pH4t";"Empreendimento";"A";12000;9.63;0;0.06;"cFl9qPIa-EGzD";"nao";9
"ltsLZAjL-4uHv";36;64000;"Hipotecada";20.0;"T7DlYHsc-lgPC";"Pagamento de debitos";"";9000;14.96;0;0.21;"vkdl59St-oT0v";"nao";2
"aBNLzz5y-B7ZQ";28;60000;"Hipotecada";8.0;"uhnoXznF-IKmF";"Medico";"B";20000;11.71;0;0.33;"RKKFiM6p-QPiL";"nao";5
"v8f3nGpa-itbQ";35;17280;"Alugada";6.0;"xerda6WW-HEGd";"Empreendimento";"D";7200;12.36;1;0.42;"l8F0dW7u-L0EI";"sim";8
"mH5HZwDk-fDJ0";25;35000;"Alugada";0.0;"Ff3rh92k-Gwjl";"Medico";"B";5000;11.71;0;0.14;"9Ngj3u2v-d6DF";"nao";2
"L8rX6kmn-0yAl";29;73000;"Alugada";7.0;"CgX5Aj2l-2neb";"Pagamento de debitos";"C";2500;14.35;0;0.03;"OsFeURfI-0vU8";"sim";9
"leY8KPZw-TsHO";29;72000;"Hipotecada";12.0;"nng9l2wQ-TPWG";"Pagamento de debitos";"D";12000;15.62;1;0.17;"K8OtxOLZ-ORMN";"sim";9
"x7Ib1Ffr-OD7e";22;57000;"Alugada";0.0;"RFow3jln-B1q2";"Pagamento de debitos";"C";1800;14.27;0;0.03;"ERT29WaX-URFh";"nao";3
"DHfQL2jt-IBQP";29;63500;"Alugada";4.0;"goMjArLj-Br11";"Pagamento de debitos";"B";1600;11.83;0;0.03;"n25hZlGG-F46A";"nao";5
"OqGcsynf-4u4I";27;60000;"Hipotecada";11.0;"FlyE74PS-303b";"Medico";"C";6000;13.35;0;0.1;"NsKdDoPe-cjTu";"nao";8
"8WNWiQ81-IDAI";33;51000;"Alugada";17.0;"J0ZkvMRH-ze1t";"Medico";"D";5000;14.96;1;0.1;"M6Ig4iR4-ykpF";"sim";9
"DyhloTGA-MnBa";23;50000;"Alugada";0.0;"BNyRS11Y-qKrI";"Educativo";"B";19400;12.69;1;0.39;"qokPXxCL-UYiw";"nao";2
"jW5dZkHg-ratt";27;51000;"Propria";11.0;"ypFGTHxf-4iJx";"Empreendimento";"A";18000;7.49;0;0.35;"XP41hfoh-OBNx";"nao";6
"l5BpkHCx-brDk";23;103000;"Hipotecada";7.0;"mWAZGlcJ-9GOy";"Educativo";"C";17000;14.35;0;0.17;"zZhHvgpE-W9Bk";"nao";4
"P0bFzcFf-dyMI";22;30000;"Hipotecada";3.0;"59HDQ2fE-9im2";"Educativo";"A";5000;6.91;0;0.17;"lLDcwwaS-LZ42";"nao";3
"S6n5oi05-tZGx";31;36000;"Alugada";5.0;"D0erl2ZZ-g2bx";"Pagamento de debitos";"B";3000;9.91;0;0.08;"bo0Olwjg-qtiM";"nao";7
"jhThhWsy-HWWy";22;27996;"Alugada";1.0;"lXtr49Nh-KF5j";"Empreendimento";"E";5000;17.51;1;0.18;"gAzb6L90-PNEn";"nao";4
"ru54sbJY-0At6";37;117000;"Alugada";10.0;"37YKC6ty-Plfb";"Educativo";"A";10000;7.66;0;0.09;"0XbHT1N8-eS4O";"nao";11
"WWnovIWz-zEGi";25;62400;"Alugada";5.0;"EfQ3mlZ6-cmt5";"Empreendimento";"A";5000;7.51;0;0.08;"g5FYuT2Y-f1mY";"nao";2
"8EWFYPgl-Emm6";23;24000;"Alugada";0.0;"CcMNWC38-um4K";"Educativo";"B";6250;12.53;0;0.26;"NiP7UfnO-TCwm";"nao";3
"d9y2ALgH-UsCP";22;46000;"Alugada";7.0;"FLY3HKD9-G1z3";"Pessoal";"C";14100;14.26;1;0.31;"s4FzA7Mc-oc27";"nao";2
"JLHGzMaM-4djR";35;52000;"Alugada";2.0;"YhuL7pZI-2aYn";"Medico";"B";3000;11.48;0;0.06;"QML0cTrM-FD1T";"nao";6
